UID,mean.annual.flow,dam.count,dam.density,basin.area,max.basin.elevation,mean.basin.elevation,min.basin.elevation,range.basin.elevation,pct.canopy.cover,pct.ISC,tmax.annual,tmax.july,tmin.annual,tmin.july,pct.ag,pct.urb,pct.for,pct.wet,pct.shrub
11240,1.83859,0,0,11.663,383.098,340.087,296.698,86.4,3.333,1.329,16.95,30.94,4.4,18.49,85.964,9.013,3.48,0.039,0.887
11241,1.12229,3,0.126,23.161,434.312,400.556,366.141,68.171,1.103,0.651,15.63,29.82,3.45,17.49,87.564,4.816,0.249,0.066,6.939
11242,97.7884,0,0,543.536,360.172,323.685,277.718,82.454,1.247,0.807,15.05,29.6,3.36,17.64,89.896,7.212,0.086,1.463,1.203
11244,0.0247,0,0,4.603,445.951,400.64,349.469,96.481,16.011,0.164,15.14,29.74,2.66,16.99,63.042,2.855,12.573,0,21.529
11245,13.75983,0,0,99.733,396.455,377.349,362.2,34.255,0.527,0.647,13.19,28.34,1.81,16.39,88.978,6.543,0.324,1.347,2.601
11246,0.38008,0,0,1.13,310.566,283.673,266.017,44.549,0.578,0.957,14.57,29.12,2.77,16.51,90.518,7.331,0.08,0,2.072
11247,148.52226,0,0,700.429,384.771,336.979,235.86,148.911,12.209,0.868,14.25,28.94,2.23,16.05,72.714,5.735,11.722,0.514,9.114
11248,12.66292,0,0,73.772,421.865,370.574,311.997,109.869,17.934,0.298,15.34,29.91,3.38,17.62,72.846,3.244,20.586,0.309,2.863
11249,4.03563,0,0,18.395,349.193,327.727,286.28,62.912,19.615,0.754,15.79,30,4.1,18.1,62.028,4.408,21.816,0.102,11.288
11250,8.23218,1,0.026,38.757,361.01,321.364,256.012,104.997,15.183,0.423,13.92,28.54,2.32,16.2,71.462,4.078,14.292,0.072,9.971
11251,0.06529,0,0,5.366,358.133,340.662,310.793,47.34,7.052,0.414,16.26,30.44,4.38,18.13,84.995,3.961,10.49,0,0.336
11254,66.75921,0,0,155.149,314.064,274.984,211.77,102.294,40.172,0.413,17.61,29.86,5.83,17.87,40.451,3.341,54.031,0.009,1.569
11255,145.06239,0,0,307.14,315.221,285.407,250.778,64.443,4.88,0.6,16.38,29.58,4.85,17.41,87.894,6.067,4.488,0.053,1.448
11256,78.37936,0,0,266.757,444.311,369.134,316.336,127.975,60.795,0.468,12.04,26.48,0.16,12.56,4.229,4.862,55.123,17.367,15.499
11257,341.08326,0,0,1011.332,478.212,370.255,323.712,154.5,52.712,1.384,12.17,26.82,-0.18,12.31,1.24,9.066,54.467,15.98,17.754
11258,1604.47207,0,0,6016.582,519.362,342.548,182.988,336.374,43.573,1.358,13.8,28.12,1.5,13.51,19.663,7.657,39.884,19.152,9.562
11259,1057.30337,1,0.023,3620.748,523.452,351.004,192.497,330.955,55.003,0.672,13.05,27.09,2.16,14.25,9.616,5.695,56.657,10.794,15.776
11260,43.97146,0,0,149.342,462.912,403.691,358.908,104.004,53.744,0.537,11.98,26.57,-0.26,12.22,6.96,8.536,53.458,4.926,25.384
11266,,,,,,,,,,,,,,,,,,,
11279,233.62468,0,0,3142.86,591.554,467.895,401.861,189.693,0.496,0.775,12.83,28.41,1.11,15.98,82.824,5.871,0.773,3.174,4.473
11280,352.3475,0,0,2886.748,423.095,354.984,281.081,142.013,7.812,1.2,12.52,28.37,0.97,15.98,72.026,5.091,7.63,4.862,3.562
11282,8.20838,0,0,48.058,350.887,335.421,320.272,30.614,0.866,0.319,12.98,28.45,1.45,16.23,92.787,4.971,0.727,0.388,0.953
11285,316.26291,1,0.007,2715.699,392.344,328.502,287.106,105.239,3.004,1.592,12.69,28.45,1.32,16.32,84.644,5.817,3.192,2.294,0.64
11286,1180.9386,2,0.041,3568.497,478.212,372.475,279.731,198.482,53.332,1.407,12.74,27.46,0.02,12.5,2.071,9.179,58.513,10.821,17.533
11287,252.85361,0,0,2036.729,423.095,368.419,307.748,115.346,7.914,1.105,12.54,28.44,0.88,15.92,72.576,5.119,7.77,5.35,3.252
11288,108.43238,0,0,724.403,366.964,326.259,297.645,69.319,1.919,0.706,13.32,28.94,1.42,16.16,86.235,6.057,0.564,2.765,1.887
11296,2841.90597,1,0.016,38012.623,647.265,359.115,225.641,421.624,2.03,0.728,13.52,29.04,1.61,16.43,79.462,5.801,2.009,5.076,4.656
11297,2.14909,0,0,11.859,402.418,389.443,366.627,35.791,1.809,0.585,12.5,27.86,0.92,15.36,85.955,4.204,1.525,0,8.316
11299,7.22166,0,0,11.643,143.579,121.483,97.353,46.226,53.141,0.435,23.32,33.62,10.47,21.19,24.084,5.047,67.484,0.046,3.339
11300,3.76515,0,0,8.263,647.984,492.813,351.126,296.858,87.924,0.073,20.36,31.61,8.31,19.65,0,1.858,98.142,0,0
11301,93.71341,0,0,235.069,693.375,270.312,115.902,577.473,72.463,0.285,22.43,34.08,9.17,20.45,9.597,3.183,84.3,0.047,2.835
11302,3.08719,0,0,3.084,563.621,451.073,383.026,180.595,83.004,0.235,20.98,31.67,8.85,19.53,0,2.596,97.229,0,0.175
11303,1.47854,0,0,3.103,121.034,100.07,79.596,41.438,72.953,1.317,23.1,33.9,10.27,21.21,0,6.205,87.793,1.247,4.755
11307,3419.57406,1,0.016,42049.141,647.265,353.381,211.532,435.734,2.529,0.813,13.26,29,1.85,16.85,79.328,5.897,2.437,4.929,4.46
11309,4713.66623,0,0,15178.665,537.95,338.305,227.076,310.874,57.017,0.472,12.3,28.01,0.06,14.97,16.638,4.468,48.195,21.886,4.994
11310,7861.31874,0,0,44749.87,582.194,387.22,253.21,328.984,34.822,0.958,12.73,28.41,1.3,16.3,34.71,4.675,30.33,17.532,4.998
11311,12615.23421,0,0,94147.117,647.265,366.493,183.06,464.205,19.445,1.482,13.1,28.67,2.03,16.92,54.268,6.665,16.996,11.512,4.651
11314,214.55155,1,0.016,417.134,198.183,93.033,1.115,197.068,23.156,7.869,18.19,30.35,7.03,18.95,28.646,36.13,27.431,2.43,5.011
11315,,,,,,,,,,,,,,,,,,,
11316,273.83828,1,0.017,574.595,37.398,12.563,-0.365,37.763,28.974,2.386,19.25,30.83,7.6,19.12,47.297,9.459,21.45,16.463,4.569
11317,,,,,,,,,,,,,,,,,,,
11318,150.34133,1,0.019,315.461,23.495,13.736,1.349,22.146,29.365,1.534,19.21,30.93,7.45,18.96,49.496,7.124,20.617,18.466,3.841
11319,16.6499,0,0,12.929,58.681,38.552,23.537,35.145,31.488,19.91,25.07,32.59,14.18,22.88,1.399,86.146,6.774,4.358,0.599
11320,2.03403,0,0,0.942,82.345,57.852,42.593,39.752,35.861,0.017,25.73,33.33,12,21.22,0,0.383,35.407,2.01,62.201
11321,6732.66261,2,0.027,10761.4,204.943,92.09,0.082,204.861,62.826,0.512,25.4,33.17,13.78,22.59,12.61,4.374,57.489,9.037,15.624
11322,5670.52229,0,0,9138.082,210.989,92.24,12.091,198.898,52.516,0.937,25.68,33.21,12.39,21.6,22.084,6.188,46.29,8.069,16.41
11323,4.47634,0,0,3.74,27.902,26.108,20.726,7.176,63.056,0.352,26.54,33.35,12.46,21.02,10.13,3.056,55.053,21.294,10.466
11324,52.0203,0,0,140.006,30.652,26.956,15.055,15.597,74.994,0.221,27.27,33.58,13.31,21.5,0.047,3.797,34.495,41.283,20.379
11325,6618.36895,0,0,10010.925,210.989,87.558,5.374,205.615,53.533,0.906,26.43,33.57,12.17,20.92,20.885,6.109,46.13,9.451,16.389
11326,27.42642,0,0,34.485,699.007,392.871,278.998,420.009,75.6,0.091,21.6,31.49,9.19,19.66,0.624,1.253,89.21,0.606,8.277
11327,7.73795,0,0,10.679,580.963,489.41,422.201,158.762,68.917,0.26,20.61,30.1,7.59,17.93,0.877,3.894,81.399,0,13.796
11328,63.41976,10,0.175,89.623,542.282,312.997,224.525,317.757,38.906,24.142,21.89,31.64,9.19,19.73,1.425,73.187,21.264,1.026,1.242
11329,4408.76973,0,0,11513.882,508.101,173.456,53.615,454.485,48.624,4.539,25.39,33.87,11.84,21.33,16.918,18.313,47.012,7.666,8.305
11330,1.5908,0,0,0.698,403.052,394.991,382.148,20.904,51.969,0.308,21.85,31.46,9.05,19.54,34.021,4.124,61.856,0,0
11335,0.00306,0,0,35807.975,582.194,401.372,259.801,322.393,41.333,0.761,12.65,28.36,1.08,16.07,25.429,4.185,35.747,20.67,5.506
11342,38.55786,0,0,242.966,390.499,361.986,341.286,49.213,0.478,0.648,13.84,28.8,2.22,16.58,92.305,6.246,0.204,0.268,0.935
11455,675614.729,0,0,2899112.61,4411,702.606,15,4396,17.858,1.112,24.07,33.47,11.82,22.12,36.888,5.424,20.424,2.536,31.865
11457,700447.7194,0,0,2947593.442,4411,692.182,5,4406,18.153,1.105,24.72,33.4,12.69,22.18,36.951,5.425,20.573,2.694,31.488
11458,700402.421,0,0,2947505.37,4411,692.202,5,4406,18.152,1.105,24.65,33.41,12.67,22.24,36.953,5.425,20.573,2.693,31.489
11459,703072.7399,0,0,2952412.371,4411,691.167,2,4409,18.23,1.104,25.08,33.16,13.23,22.32,36.903,5.423,20.632,2.713,31.458
11460,3.66097,0,0,2952284.693,4411,691.198,2,4409,18.228,1.104,25.05,33.16,13.14,22.28,36.904,5.423,20.632,2.711,31.459
11461,700581.5171,0,0,2947852.176,4411,692.126,4,4407,18.156,1.105,24.76,33.43,12.82,22.25,36.949,5.426,20.574,2.695,31.487
11462,700636.4888,0,0,2947958.47,4411,692.101,4,4407,18.157,1.105,24.93,33.38,12.99,22.22,36.948,5.426,20.574,2.696,31.486
11463,702438.318,0,0,2951903.8,4411,691.284,4,4407,18.224,1.104,25,33.31,13.04,22.27,36.907,5.424,20.631,2.708,31.463
11464,698392.0493,0,0,2943459.985,4411,693.058,5,4406,18.092,1.106,24.39,33.5,12.17,22.1,36.988,5.427,20.518,2.685,31.514
11465,693654.2962,0,0,2934120.022,4411,695.003,13,4398,17.991,1.107,24.37,33.48,11.85,22.05,37.032,5.427,20.443,2.649,31.576
11466,675523.17,0,0,2898905.504,4411,702.655,18,4393,17.856,1.112,23.84,33.34,11.86,22.17,36.889,5.424,20.425,2.531,31.867
11469,3.60837,0,0,6.288,53.303,36.129,5.491,47.812,65.072,2.394,19.41,30.78,8.13,19.64,3.133,15.446,76.588,3.204,1.63
11470,,,,,,,,,,,,,,,,,,,
11471,190.86884,1,0.012,399.736,21.548,14.72,0.758,20.79,27.996,0.826,19.37,31.03,7.74,19.23,54.26,5.487,20.437,17.219,2.506
11472,2.29418,0,0,4.824,89.212,72.425,32.732,56.48,19.877,34.406,19.28,30.85,7.61,19.46,0,81.511,18.097,0.243,0
11474,2.62214,0,0,1.259,174.781,164.458,149.954,24.827,5.308,1.001,17.68,29.91,5.64,17.36,81.63,4.003,14.368,0,0
11476,45.07579,0,0,95.036,912.861,765.107,532.804,380.057,67.121,0.312,15.26,27.19,3.38,14.71,14.252,4.476,80.26,0.075,0
11477,12349.6625,1,0.015,29091.342,1481.15,396.259,37.598,1443.55,46.459,1.799,18.95,30.94,6.02,17.97,30.046,9.019,59.331,0.357,0.296
11479,11802.17157,0,0,27698.363,1481.15,408.454,37.598,1443.55,47.246,1.647,18.98,30.88,6.16,18.11,29.319,8.587,60.585,0.3,0.253
11480,6095.18745,2,0.036,12788.75,1481.15,500.241,101.892,1379.26,60.452,0.588,18.24,30.69,5.61,17.35,14.531,5.195,79.009,0.078,0.083
11481,7038.4889,0,0,15416.12,1481.15,452.95,75.346,1405.8,54.573,1.191,18.26,30.61,5.46,17.18,20.621,6.901,71.115,0.193,0.094
11482,13420.74234,0,0,31627.958,1481.15,371.038,-2.288,1483.43,45.09,3.078,19.48,30.98,8.21,19.93,28.221,12.909,56.675,0.642,0.364
11485,11797.75337,0,0,27687.122,1481.15,408.585,37.598,1443.55,47.261,1.647,18.96,30.83,6.13,18.1,29.301,8.591,60.604,0.299,0.253
11486,,,,,,,,,,,,,,,,,,,
11491,0.63182,0,0,0.572,319.165,301.711,280.091,39.073,73.304,0.035,17.44,29.79,4.96,16.54,0,2.205,97.795,0,0
11492,2.9341,0,0,1.346,9.816,9.206,8.6,1.215,49.347,0.041,18.97,29.89,8.38,19.57,5.682,2.072,5.214,87.032,0
11501,13404.10985,0,0,31590.211,1481.15,371.455,-2.288,1483.43,45.087,3.079,19.57,31.03,8.14,19.89,28.25,12.91,56.696,0.621,0.363
11502,0.03429,0,0,2.677,2432.53,2296.59,2170.86,261.663,61.912,1.382,6.86,20.01,-4.13,6.56,0,0,95.696,0,4.27
11503,,,,,,,,,,,,,,,,,,,
11504,14.33459,0,0,110.284,2821.7,1514.75,1202.07,1619.63,6.978,0.098,15.75,29.97,-0.41,11.57,0.225,1.023,8.497,0.874,89.381
11505,,,,,,,,,,,,,,,,,,,
11507,5.15705,0,0,12.899,2888.16,2477.89,2121.16,766.996,53.456,0,8.24,21.54,-4.2,5.09,0,0,71.773,0,27.92
11508,5.66313,0,0,24.967,1997.13,1657.59,1309.84,687.293,56.475,0.954,11.63,25.54,-2.83,5.83,0,3.273,78.75,0,17.977
11509,16.65312,0,0,211.327,2138,1540.43,1321.11,816.897,4.789,0.202,14.34,27.93,-0.98,9.7,1.682,0.457,5.847,1.125,90.84
11511,5.31724,0,0,20.323,2055,1646.79,1363.33,691.671,54.234,0.038,13.33,26.81,-1.64,8.03,0,0,83.676,0.022,16.302
11512,8.69512,0,0,29.547,1589.05,1150.97,736.55,852.499,73.354,0.033,13.29,26.73,0.98,9,0,0,88.334,0.378,11.289
11513,20.88342,0,0,49.84,3092.9,1805.95,1287.24,1805.66,8.629,0.206,14.97,28.99,0.45,10.84,1.062,0.541,13.646,2.646,75.463
11515,957.03804,0,0,12458.93,3075.01,1385.49,874.915,2200.1,11.585,0.26,15.81,30.75,0.31,12.65,14.745,0.711,16.42,1.972,65.636
11516,42.14461,0,0,142.017,3046.15,2186.48,1758.34,1287.81,53.145,0.053,11.15,24.85,-2.82,7.14,1.426,0.026,76.536,0.034,19.821
11523,87.48995,1,0.041,1745.553,1946.18,1052.6,835.064,1111.12,3.567,0.268,15.45,30.44,-0.32,12.32,8.828,0.316,4.344,1.817,83.916
11526,1.94173,0,0,11.092,3167.59,2693.43,2248.04,919.553,50.931,0,7.53,20.86,-3.25,6.66,0,0,61.46,0,37.435
11527,10.14378,0,0,67.644,2733.15,2152.5,1562.24,1170.91,46.123,0.042,12.64,26.47,-1.99,7.74,1.127,0.253,60.751,0.291,37.298
11528,0.94043,0,0,3.47,2581.29,2279.28,1901.83,679.463,76.635,0.01,9.38,22.39,-2.89,6.89,0,0,97.978,0,2.022
11529,124.64232,0,0,504.161,3058.14,2344.75,1272.82,1785.32,52.786,0.027,14.9,29.26,-1.83,10.09,0,0.156,64.545,0.375,34.88
11530,3049.7616,0,0,24772.067,3384.53,2056.65,1238.54,2145.99,24.955,0.314,15.07,29.3,-0.65,10.03,5.664,1.3,32.875,1.185,58.378
11531,3.1716,0,0,31.242,1780.88,1512.24,1278.75,502.13,2.752,0.149,13.47,27,-1.04,8.8,0.167,0,6.059,0.037,93.711
11533,4.47188,1,0.025,58.545,1211.04,1035.49,955.309,255.729,0.686,0.642,16.09,30.71,0.38,12.44,19.079,1.967,1.044,0.824,75.73
11534,1132.83123,0,0,1895.437,2831.75,1503.94,910.801,1920.95,55.317,0.162,12.75,26.46,0.5,9.77,1.819,0.535,79.863,2.67,11.08
11537,36.82943,0,0,499.239,3106.75,2258.94,1703.03,1403.72,18.975,0.152,12.35,26.81,-3.19,6.86,2.265,0.319,23.868,0.282,73.084
11540,2.8022,0,0,3.772,1937.28,1490.04,1089.33,847.941,65.85,0.345,12.65,26.6,0.4,9.59,0.143,0,93.916,0,5.941
11541,129.39651,0,0,707.399,2813.94,1884.72,1485.69,1328.25,23.627,0.097,13.16,26.18,-2.04,8.01,4.734,0.393,36.673,0.295,57.651
11542,896.22733,0,0,1536.636,2831.75,1557.73,937.155,1894.6,55.884,0.117,12.84,26.55,0.44,9.51,0.851,0.233,80.716,2.124,12.209
11543,7857.88377,0,0,53986.148,3431.72,1895.62,1010.76,2420.96,25.22,0.41,14.58,28.54,0.48,11.02,6.822,1.622,34.604,1.083,54.907
11544,195.27767,1,0.013,3149.818,1585.91,1110.59,802.702,783.209,11.089,0.184,15.6,31.21,0.3,13.58,1.22,0.547,21.904,2.39,73.586
11546,1003.10157,0,0,2634.528,3888.54,2159.83,1121.98,2766.56,22.804,0.123,15.71,29.84,0.03,11.47,2.844,0.194,26.481,2.057,64.761
11563,20.53809,0,0,125.308,2330.22,1557.66,1175.67,1154.55,44.971,0.077,13.85,27.31,-0.34,10.2,1.836,0,49.904,1.887,46.372
11564,2.91151,0,0,4.429,347.001,198.25,126.006,220.994,43.426,1.326,15.98,28.5,3.84,15.82,33.957,13.44,43.29,1.2,6.873
11567,2.6474,0,0,2.831,148.121,104.626,63.901,84.22,50.709,15.041,16.02,28.62,5.4,17.45,4.065,68.434,23.309,4.192,0
11569,6840.88592,0,0,9104.665,1264.89,488.051,107.775,1157.12,74.873,0.542,15.86,28.76,3.39,15.36,10.296,4.796,78.822,2.611,0.979
11570,12594.41878,5,0.072,17307.594,1264.89,387.098,5.719,1259.17,65.322,1.875,17.68,30.34,5.49,17.45,15.015,9.984,67.687,3.568,1.405
11573,12.57593,3,0.155,19.225,440.894,281.889,236.802,204.092,79.231,0.436,14.86,27.66,3.05,14.88,1.371,10.938,58.16,22.118,0.023
11575,8.62788,0,0,9.771,193.299,125.285,82.965,110.334,46.595,21.417,16.05,28.82,4.62,16.6,0.221,83.326,8.636,7.476,0.267
11576,2.67625,0,0,1.8,167.552,111.664,75.614,91.939,60.222,6.516,16.73,29.5,4.89,16.94,1.15,38.6,60.2,0.05,0
11577,,,,,,,,,,,,,,,,,,,
11582,7096.71209,0,0,48029.511,3431.72,1930.08,1011.89,2419.83,25.846,0.421,14.54,28.58,0.39,10.86,6.528,1.698,35.012,1.122,54.588
11587,4408.26776,2,0.054,5713.256,1730.69,491.357,120.318,1610.37,72.513,0.682,12.62,27.13,-0.15,13.19,4.531,3.365,78.536,3.071,3.88
11588,,,,,,,,,,,,,,,,,,,
11589,9921.96257,2,0.028,14532.449,1912.59,436.563,65.844,1846.75,73.133,0.954,13.93,27.86,1.73,14.52,6.3,4.659,80.644,2.137,2.792
11590,,,,,,,,,,,,,,,,,,,
11593,8889.3651,1,0.021,12940.153,1912.59,445.455,82.729,1829.87,72.609,0.923,13.65,27.71,1.18,13.93,6.093,4.501,80.501,2.189,2.974
11594,3053.86694,6,0.085,3908.048,1597.72,373.984,79.217,1518.5,73.409,0.991,13.89,28.02,1.08,14.14,2.291,4.905,80.135,2.222,2.391
11595,11031.59671,1,0.014,16106.377,1912.59,433.042,64.88,1847.71,73.809,0.962,14.59,28.48,1.91,14.54,6.322,4.718,81.032,2.059,2.613
11597,1243.93684,0,0,1962.141,954.101,304.747,103.559,850.542,77.254,1.053,13.85,27.75,1.23,13.93,4.057,5.841,79.897,5.492,1.938
11598,1202.3083,2,0.017,1513.466,1133.28,546.901,296.933,836.346,74.7,0.469,10.81,25.09,-1.59,11.76,3.069,2.37,67.444,2.005,3.647
11599,5995.89533,0,0,8096.595,1912.59,474.393,113.984,1798.61,72.525,0.765,13.23,27.75,0.11,13.15,5.06,3.845,79.98,2.521,3.566
11600,4495.072,1,0.023,6184.549,1597.72,340.923,62.392,1535.33,74.242,1.191,14.38,28.17,1.62,14.26,3.116,5.637,79.474,3.411,2.234
11601,8404.54604,2,0.052,12159.357,1912.59,450.448,84,1828.59,72.512,0.871,13.51,27.64,0.95,13.72,6.101,4.317,80.687,2.128,3.065
11651,580986.2029,0,0,2373439.514,4346,696.353,37,4309,17.952,1.173,21.56,33.22,10.18,21.83,37.788,5.54,20.557,2.594,30.378
11652,596960.1984,0,0,2410509.493,4346,687.194,36,4310,18.055,1.181,22.81,33.36,11.23,22.2,38.095,5.579,20.534,2.689,29.971
11653,588546.6807,0,0,2386139.733,4346,693.243,37,4309,18.049,1.184,22.13,33.32,10.64,21.94,37.777,5.574,20.591,2.642,30.274
11654,674983.885,0,0,2897685.662,4411,702.939,33,4378,17.845,1.113,23.01,33.39,11.33,22.15,36.901,5.425,20.433,2.508,31.881
11661,675243.4692,0,0,2898272.837,4411,702.803,27,4384,17.852,1.113,23.55,33.74,11.65,22.34,36.895,5.425,20.429,2.521,31.874
11662,573629.9269,0,0,2360457.673,4346,699.589,37,4309,17.936,1.174,20.31,32.73,8.86,20.81,37.698,5.532,20.544,2.55,30.534
11663,588296.5749,0,0,2385696.021,4346,693.36,37,4309,18.046,1.183,22.03,33.2,10.64,22.04,37.781,5.571,20.593,2.639,30.279
11664,573899.7433,1,0.027,2361045.726,4346,699.433,37,4309,17.935,1.174,20.88,32.94,9.55,21.34,37.7,5.532,20.54,2.553,30.526
11665,573592.8367,0,0,2360376.837,4346,699.61,37,4309,17.936,1.174,20.33,32.62,8.82,20.74,37.699,5.532,20.544,2.549,30.535
11666,573836.9328,0,0,2360908.848,4346,699.469,37,4309,17.935,1.174,20.63,32.74,9.25,21.08,37.7,5.532,20.541,2.552,30.528
11668,596702.0733,0,0,2410032.378,4346,687.323,36,4310,18.051,1.181,22.42,33.3,10.79,21.95,38.099,5.579,20.538,2.679,29.978
11669,674956.4483,0,0,2897623.597,4411,702.954,33,4378,17.844,1.113,22.78,33.23,11.29,22.2,36.902,5.425,20.433,2.506,31.882
11670,11.01616,0,0,2898075.403,4411,702.849,28,4383,17.85,1.113,23.41,33.66,11.56,22.3,36.897,5.425,20.43,2.517,31.877
11671,572840.0034,0,0,2358719.322,4346,700.024,37,4309,17.938,1.175,20.12,32.27,8.54,20.48,37.684,5.533,20.546,2.542,30.555
11672,596529.2804,0,0,2409720.656,4346,687.405,36,4310,18.047,1.181,22.22,33.35,10.66,22.03,38.102,5.579,20.539,2.673,29.981
11673,588518.9331,0,0,2386089.686,4346,693.257,37,4309,18.048,1.184,22.09,33.22,10.58,21.86,37.778,5.574,20.591,2.641,30.274
11674,675087.6173,0,0,2897920.307,4411,702.885,32,4379,17.849,1.113,23.05,33.31,11.47,22.27,36.898,5.425,20.432,2.514,31.878
11675,596865.9774,0,0,2410328.071,4346,687.243,36,4310,18.054,1.181,22.67,33.38,11.11,22.16,38.096,5.579,20.535,2.686,29.974
11676,588454.7147,0,0,2385973.825,4346,693.288,37,4309,18.048,1.184,22.08,33.24,10.69,22,37.778,5.574,20.592,2.639,30.276
11677,624944.4651,0,0,2482959.39,4346,673.943,33,4313,18.935,1.167,22.76,33.22,11.27,22.18,38.009,5.562,21.44,2.746,29.151
11702,675307.1021,0,0,2898416.764,4411,702.769,24,4387,17.853,1.112,23.69,33.68,11.68,22.2,36.893,5.425,20.428,2.524,31.873
11703,573821.431,0,0,2360875.075,4346,699.478,37,4309,17.935,1.174,20.53,32.65,9.16,21.04,37.7,5.532,20.542,2.552,30.529
11704,573886.8829,0,0,2361017.699,4346,699.44,37,4309,17.935,1.174,20.69,32.76,9.37,21.17,37.7,5.532,20.54,2.553,30.526
11708,573607.8164,0,0,2360409.488,4346,699.601,37,4309,17.936,1.174,20.43,32.63,8.8,20.68,37.699,5.532,20.544,2.549,30.534
11709,585470.9837,0,0,2380863.801,4346,694.555,37,4309,18.025,1.172,21.94,33.19,10.59,22.09,37.781,5.539,20.593,2.627,30.319
11710,580986.2029,0,0,2373439.514,4346,696.353,37,4309,17.952,1.173,21.37,33.27,9.9,21.7,37.788,5.54,20.557,2.594,30.378
11711,580897.5973,0,0,2373242.27,4346,696.406,37,4309,17.951,1.173,21.31,33.18,9.9,21.57,37.789,5.541,20.558,2.592,30.38
11712,587964.2353,0,0,2385054.838,4346,693.525,37,4309,18.045,1.178,22,33.22,10.66,22.13,37.785,5.558,20.596,2.637,30.286
11713,588279.6026,0,0,2385659.022,4346,693.37,37,4309,18.046,1.183,21.99,33.13,10.67,22.07,37.781,5.571,20.593,2.638,30.279
11718,2.02455,0,0,2.943,101.98,72.102,50.824,51.155,61.851,6.382,15.61,28.5,3.5,15.9,4.674,24.816,51.169,10.517,0.738
11719,,,,,,,,,,,,,,,,,,,
11720,336.54578,1,0.022,482.051,101.633,30.869,0.709,100.924,52.338,13.616,15.71,28.26,4.39,16.42,8.389,36.373,29.24,21.871,1.205
11721,,,,,,,,,,,,,,,,,,,
11722,314.0312,6,0.092,487.059,575.165,327.446,246.398,328.767,75.462,3.126,13.64,27.19,0.74,13.32,4.044,11.111,68.078,11.348,1.15
11723,,,,,,,,,,,,,,,,,,,
11724,661.12601,5,0.106,946.907,123.375,29.12,0.623,122.753,54.918,11.536,15.82,28.48,3.96,15.93,7.457,32.05,34.166,19.962,1.105
11726,8622.60792,3,0.064,12706.688,1597.72,238.352,-0.953,1598.67,65.993,5.308,15.19,28.49,3.12,15.5,4.702,15.516,67.653,5.383,2.018
11727,958.68744,7,0.138,1854.513,521.689,229.429,24.783,496.907,70.552,2.318,15.83,29.32,3.52,16.03,6.643,9.962,64.778,9.958,1.389
11728,14989.11588,4,0.122,21507.676,1912.59,405.013,13.496,1899.1,74.488,1.246,15.87,29.4,3.37,15.88,6.423,5.659,79.823,2.807,2.288
11732,336.54578,1,0.022,482.051,101.633,30.869,0.709,100.924,52.338,13.616,15.79,28.34,4.26,16.28,8.389,36.373,29.24,21.871,1.205
11733,5339.65135,3,0.037,7101.277,1620.77,507.118,163.649,1457.12,87.569,0.219,13.64,27.37,1.8,14.63,0.547,2.064,81.192,10.188,1.013
11734,1315.1811,2,0.041,1633.741,786.004,419.935,175.857,610.147,83.532,0.047,12.18,26.33,0.74,14.04,0.686,0.542,80.722,11.432,1.666
11735,1595.76977,1,0.019,1852.757,1085.2,547.19,234.142,851.063,90.262,0.074,12.98,26.63,1.3,14.09,0.025,1.001,86.761,7.671,1.234
11737,330.75939,0,0,474.283,567.312,455.632,397.97,169.342,49.672,1.286,13.7,26.77,1.67,12.96,22.398,6.959,49.925,2.694,6.555
11738,8273.43177,2,0.036,16309.635,789.43,325.224,110.546,678.884,35.415,1.757,13.81,27.6,3.07,15.49,46.503,8.215,30.437,5.916,4.888
11739,359.39802,0,0,542.967,720.993,561.976,426.56,294.433,57.293,0.782,13.48,26.4,0.73,11.95,21.712,4.873,67.014,0.987,4.585
11740,1.95009,0,0,1.229,421.411,363.354,334.136,87.275,85.168,0,11.4,25.76,-0.18,13.29,0,0,86.74,9.597,0
11741,,,,,,,,,,,,,,,,,,,
11742,2.83164,0,0,3.086,566.377,489.097,438.324,128.053,25.267,0.296,12.19,25.84,1.34,13.44,53.251,4.111,28.405,1.604,11.461
11743,14.83049,0,0,21.713,219.337,116.801,56.252,163.085,56.355,2.128,12.28,26.91,1.83,15.4,22.95,9.33,44.512,17.069,6.068
11747,14.32484,0,0,24.19,596.228,485.469,377.351,218.876,86.952,0.183,12.6,25.98,1.73,13.93,2.84,2.027,90.2,0.859,3.376
11750,15.78664,0,0,18.565,758.813,528.854,462.743,296.07,93.862,0.023,11.16,25.1,-1.23,11.88,0,0.751,88.62,9.432,0.548
11751,12.1533,0,0,16.662,670.969,555.981,292.962,378.007,94.127,0.017,13.65,26.95,1.65,13.78,0.589,0.513,89.089,7.881,1.896
11764,79.12829,1,0.054,141.762,404.897,165.134,65.384,339.513,51.747,2.711,16.02,29.3,3.64,16.05,28.148,11.875,50.302,3.859,5.037
11765,,,,,,,,,,,,,,,,,,,
11766,771.52375,1,0.018,1220.392,611.041,446.029,288.911,322.13,49.619,0.598,14,27.23,1.68,13.49,30.023,3.729,49.552,6.862,8.921
11767,2196.20199,2,0.016,5199.112,788.747,509.184,275.856,512.891,51.027,0.63,14.53,27.76,2.15,13.94,31.551,4.365,58.509,1.077,3.689
